nces_id,state,name,phone,website,street,city,zip_state,zip,lea_type,status
0200450,AK,Klawock City School District,(907)755-2917,http://www.klawockschool.com,PO Box 9,Klawock,AK,99925,Regular public school district that is not a component of a supervisory union,Open
0200480,AK,Kodiak Island Borough School District,(907)486-7550,http://www.kibsd.org,722 Mill Bay Rd,Kodiak,AK,99615,Regular public school district that is not a component of a supervisory union,Open
0200485,AK,Lake and Peninsula Borough School District,(907)246-4280,http://www.lpsd.com,PO Box 498,King Salmon,AK,99613,Regular public school district that is not a component of a supervisory union,Open
0200510,AK,Matanuska-Susitna Borough School District,(907)746-9200,http://www.matsuk12.us,501 N Gulkana St,Palmer,AK,99645,Regular public school district that is not a component of a supervisory union,Open
0200520,AK,Iditarod Area School District,(907)574-0207,http://www.iditarodsd.org,PO Box 90,McGrath,AK,99627,Regular public school district that is not a component of a supervisory union,Open
0200525,AK,Annette Island School District,(907)886-6332,http://www.aisdk12.org,PO Box 7,Metlakatla,AK,99926,Regular public school district that is not a component of a supervisory union,Open
0200540,AK,Nenana City School District,(907)832-5464,http://www.nenanalynx.org,PO Box 10,Nenana,AK,99760,Regular public school district that is not a component of a supervisory union,Open
0200570,AK,Nome Public Schools,(907)443-2231,http://www.nomeschools.org,PO Box 131,Nome,AK,99762,Regular public school district that is not a component of a supervisory union,Open
0200600,AK,Fairbanks North Star Borough School District,(907)452-2000,http://www.k12northstar.org,520 Fifth Ave,Fairbanks,AK,99701,Regular public school district that is not a component of a supervisory union,Open
0200610,AK,North Slope Borough School District,(907)852-5311,http://www.nsbsd.org,PO Box 169,Utqiagvik,AK,99723,Regular public school district that is not a component of a supervisory union,Open
0200625,AK,Northwest Arctic Borough School District,(907)442-1802,http://www.nwarctic.org,PO Box 51,Kotzebue,AK,99752,Regular public school district that is not a component of a supervisory union,Open
0200630,AK,Pelican City School District,(907)735-2236,http://www.pelicanschool.org,PO Box 90,Pelican,AK,99832,Regular public school district that is not a component of a supervisory union,Open
0200660,AK,Petersburg Borough School District,(907)526-7656,http://www.pcsd.us,PO Box 289,Petersburg,AK,99833,Regular public school district that is not a component of a supervisory union,Open
0200670,AK,Pribilof School District,(907)546-3327,http://www.pribilofsd.org,PO Box 207,St. Paul Island,AK,99660,Regular public school district that is not a component of a supervisory union,Open
0200680,AK,Saint Mary's School District,(907)438-2411,http://www.smcsd.us,PO Box 9,Saint Mary's,AK,99658,Regular public school district that is not a component of a supervisory union,Open
0200690,AK,Skagway School District,(907)983-2960,http://www.skagwayschool.org,PO Box 497,Skagway,AK,99840,Regular public school district that is not a component of a supervisory union,Open
0200700,AK,Southeast Island School District,(907)828-8254,http://www.sisd.org,PO Box 19569,Thorne Bay,AK,99919,Regular public school district that is not a component of a supervisory union,Open
0200710,AK,Southwest Region School District,(907)842-5287,http://www.swrsd.org,PO Box 90,Dillingham,AK,99576,Regular public school district that is not a component of a supervisory union,Open
0200715,AK,Tanana City School District,(907)366-7203,http://aktcsd.org,PO Box 89,Tanana,AK,99777,Regular public school district that is not a component of a supervisory union,Open
0200720,AK,Unalaska City School District,(907)581-3151,http://www.ucsd.net,PO Box 570,Unalaska,AK,99685,Regular public school district that is not a component of a supervisory union,Open
0200730,AK,Chatham School District,(907)788-3302,http://www.chathamsd.org,PO Box 109,Angoon,AK,99820,Regular public school district that is not a component of a supervisory union,Open
0200760,AK,Kuspuk School District,(907)675-4250,http://www.kuspuk.org,PO Box 49,Aniak,AK,99557,Regular public school district that is not a component of a supervisory union,Open
0200770,AK,Denali Borough School District,(907)683-2278,http://www.dbsd.org,PO Box 280,Healy,AK,99743,Regular public school district that is not a component of a supervisory union,Open
0200775,AK,Yukon Flats School District,(907)662-2515,http://yfsd.org,PO Box 350,Fort Yukon,AK,99740,Regular public school district that is not a component of a supervisory union,Open
0200780,AK,Valdez City School District,(907)835-4357,http://www.valdezcityschools.org,PO Box 398,Valdez,AK,99686,Regular public school district that is not a component of a supervisory union,Open
0200800,AK,Chugach School District,(907)522-7400,http://chugachschooldistrict.com,9312 Vanguard Dr Ste 100,Anchorage,AK,99507,Regular public school district that is not a component of a supervisory union,Open
0200810,AK,Wrangell Public School District,(907)874-2347,http://www.wpsd.us/,PO Box 2319,Wrangell,AK,99929,Regular public school district that is not a component of a supervisory union,Open
0200840,AK,Yakutat School District,(907)784-3317,http://www.yakutatschools.org,PO Box 429,Yakutat,AK,99689,Regular public school district that is not a component of a supervisory union,Open
0200862,AK,Yukon-Koyukuk School District,(907)374-9416,http://www.yksd.com,4762 Old Airport Way,Fairbanks,AK,99709,Regular public school district that is not a component of a supervisory union,Open
0400001,AZ,Cave Creek Unified District (4244),(480)575-2000,http://www.ccusd93.org,PO BOX 426,CAVE CREEK,AZ,85327,Regular public school district that is not a component of a supervisory union,Open
0400003,AZ,Chino Valley Unified District (4474),(928)636-2458,http://www.chinovalleyschools.com/,650 E CENTER ST,CHINO VALLEY,AZ,86323,Regular public school district that is not a component of a supervisory union,Open
0400004,AZ,Clarkdale-Jerome Elementary District (4486),(928)634-5035,http://www.cjsd.k12.az.us/,1615 MAIN ST,CLARKDALE,AZ,86324,Regular public school district that is not a component of a supervisory union,Open
0400005,AZ,Salome Consolidated Elementary District (4514),(928)859-3339,http://www.salomek8.org,PO BOX 339,SALOME,AZ,85348,Regular public school district that is not a component of a supervisory union,Open
0400016,AZ,Center for Academic Success Inc. (4191),(520)458-4200,http://casschools.com/,900 CARMELITA DR,SIERRA VISTA,AZ,85635,Independent charter district,Open
0400018,AZ,Pine Forest Education Association Inc. (4201),(928)779-9880,http://www.pineforestschool.org,1120 W KAIBAB LN,FLAGSTAFF,AZ,86001,Independent charter district,Open
0400019,AZ,Flagstaff Arts And Leadership Academy (4202),(928)779-7223,http://www.flagarts.com,3401 N FORT VALLEY RD,FLAGSTAFF,AZ,86001,Independent charter district,Open
0400020,AZ,Flagstaff Montessori (4205),(928)226-1212,,43551 MISSION BLVD STE 109,FREMONT,CA,94539,Independent charter district,Open
0400021,AZ,Colorado City Unified District (4370),(928)875-9000,http://www.ccschools.us,PO BOX 309,COLORADO CITY,AZ,86021,Regular public school district that is not a component of a supervisory union,Open
0400022,AZ,Vernon Elementary District (4162),(928)537-5463,http://www.vernon.k12.az.us,PO BOX 89,VERNON,AZ,85940,Regular public school district that is not a component of a supervisory union,Open
0400023,AZ,Pinon Unified District (4390),(928)725-3450,http://www.pusdatsa.org,PO BOX 839,PINON,AZ,86510,Regular public school district that is not a component of a supervisory union,Open
0400026,AZ,Heber-Overgaard Unified District (4392),(928)535-4622,http://www.heberovergaardschools.org,PO BOX 547,HEBER,AZ,85928,Regular public school district that is not a component of a supervisory union,Open
0400028,AZ,Triumphant Learning Center (4225),(928)348-8422,,201 E MAIN ST,SAFFORD,AZ,85546,Independent charter district,Open
0400031,AZ,Ridgeline Academy Inc. (4301),(623)223-1335,http://www.ridgelineacademy.org,33625 N NORTH VALLEY PKWY,PHOENIX,AZ,85085,Independent charter district,Open
0400033,AZ,The Boys & Girls Clubs of the Valley (4305),(480)844-3965,http://www.mesaartsacademy.org/,221 W 6TH AVE,MESA,AZ,85210,Independent charter district,Open
0400034,AZ,Reid Traditional Schools' Valley Academy Inc. (4306),(623)478-2344,http://ValleyAcademy.com,14841 N BLACK CANYON HWY,PHOENIX,AZ,85023,Independent charter district,Open
0400037,AZ,Twenty First Century Charter School Inc. Bennett  (4310),(602)943-1317,http://www.bennettacademy.com,2930 W BETHANY HOME RD,PHOENIX,AZ,85017,Independent charter district,Open
0400040,AZ,STEP UP Schools Inc. (4313),(480)344-2600,http://www.stepupschoolsmesa.org,44 E 5TH ST,MESA,AZ,85201,Independent charter district,Open
0400041,AZ,Maricopa County Community College District dba Gat (4314),(602)286-8759,,108 N 40TH ST,PHOENIX,AZ,85034,Independent charter district,Open
0400043,AZ,New School For The Arts (4316),(480)252-5414,http://www.aznsa.com/,1216 E APACHE BLVD,TEMPE,AZ,85281,Independent charter district,Open
0400047,AZ,Salt River Pima-Maricopa  Community Schools (4320),(480)362-2500,http://saltriverschools.org,10005 E OSBORN RD,SCOTTSDALE,AZ,85256,Independent charter district,Open
0400052,AZ,Espiritu Community Development Corp. (4335),(602)243-7788,http://www.espiritu.org,4848 S 2ND ST,PHOENIX,AZ,85040,Independent charter district,Open
0400053,AZ,Heritage Academy Inc. (4336),(480)969-5641,http://www.hamesa.com,32 S CENTER ST,MESA,AZ,85210,Independent charter district,Open
0400054,AZ,Villa Montessori Charter School (4339),(602)955-2210,http://www.villamontessori.com,2802 E MEADOWBROOK AVE,PHOENIX,AZ,85016,Independent charter district,Open
0400056,AZ,Arizona School For The Arts (4345),(602)257-1444,http://www.goasa.org,1410 N 3RD ST,PHOENIX,AZ,85004,Independent charter district,Open
0400057,AZ,Arizona Center for Youth Resources (4346),(602)252-6721,http://www.acyraz.org,649 N 6TH AVE,PHOENIX,AZ,85003,Independent charter district,Open
0400061,AZ,Intelli-School Inc. (4352),(602)564-7380,http://www.intellischool.org,2222 W NORTHERN AVE STE A110,PHOENIX,AZ,85021,Independent charter district,Open
0400065,AZ,Benjamin Franklin Charter School - Queen Creek (4355),(480)264-3710,http://www.bfcsaz.com,690 E WARNER RD STE 141,GILBERT,AZ,85296,Independent charter district,Open
0400068,AZ,Montessori Day Public Schools Chartered Inc. (4359),(602)943-7672,http://mdpsc.org/,9201 N 7TH AVE,PHOENIX,AZ,85021,Independent charter district,Open
0400069,AZ,Khalsa Montessori Elementary Schools (4360),(602)252-3759,http://www.khalsamontessori.org,2536 N 3RD ST,PHOENIX,AZ,85004,Independent charter district,Open
0400070,AZ,Tempe Preparatory Academy (4361),(480)839-3402,http://tempeprep.org/,1251 E SOUTHERN AVE,TEMPE,AZ,85282,Independent charter district,Open
0400071,AZ,Bright Beginnings School Inc. (4362),(480)821-1404,http://www.bbschl.com,400 N ANDERSEN BLVD,CHANDLER,AZ,85224,Independent charter district,Open
0400072,AZ,Montessori Education Centre Charter School (4363),(480)926-8375,http://www.montessorictr.org,2834 E SOUTHERN AVE,MESA,AZ,85204,Independent charter district,Open
0400074,AZ,Kingman Academy Of Learning (4383),(928)681-2400,http://www.kaolaz.org,3410 N BURBANK ST,KINGMAN,AZ,86409,Independent charter district,Open
0400075,AZ,Young Scholars Academy Charter School Corp. (4385),(928)704-1100,,1501 E VALENCIA RD,BULLHEAD CITY,AZ,86426,Independent charter district,Open
0400077,AZ,Career Development Inc. (4400),(928)536-4222,http://www.naacharter.org/,PO BOX 125,TAYLOR,AZ,85939,Independent charter district,Open
0400078,AZ,Edge School Inc. The (4421),(520)881-1389,http://www.edgehighschool.org/,2555 E 1ST ST,TUCSON,AZ,85716,Independent charter district,Open
0400079,AZ,Tucson Youth Development/ACE Charter High School (4422),(520)623-5843,http://www.tucsonyouth.org,1901 N STONE AVE,TUCSON,AZ,85705,Independent charter district,Open
